FY of Arrival,CY of Arrival,CY of birth,Age at Arrival,Gender,Country of Birth,Arrival From,Nativity/Culture
2012,2011,1994,18,M,BM,MY,KC
2012,2011,1972,40,M,BM,MY,CN
2012,2011,1975,37,F,BM,MY,CN
2012,2011,2002,10,F,BM,MY,CN
2012,2011,1997,15,F,BM,MY,CN
2012,2011,1981,31,M,BM,MY,BM
2012,2011,1979,33,F,BM,MY,BM
2012,2011,1981,31,M,BM,BM,CN
2012,2011,1986,26,M,BM,BM,CN
2012,2011,1975,36,M,BM,MY,CN
2012,2011,1984,27,M,BM,BM,CN
2012,2011,1983,29,M,BM,BM,CN
2012,2011,1988,24,F,BM,BM,CN
2012,2011,1991,21,F,BM,BM,CN
2012,2011,1978,34,F,BM,TH,BM
2012,2011,2008,3,F,BM,TH,BM
2012,2012,1979,32,M,BM,TH,KA
2012,2012,1980,32,F,BM,TH,KA
2012,2012,1987,25,M,BM,MY,CN
2012,2012,1960,52,M,BM,TH,KA
2012,2012,1965,47,F,BM,TH,KA
2012,2012,1995,17,F,BM,TH,KA
2012,2012,1987,25,F,BM,MY,CN
2012,2012,1967,44,F,BM,MY,CN
2012,2012,2007,5,M,BM,MY,CN
2012,2012,1996,16,M,BM,TH,KA
2012,2012,1971,41,M,BM,TH,KA
2012,2012,1975,37,F,BM,TH,KA
2012,2012,1991,21,F,BM,TH,KA
2012,2012,1992,20,F,BM,TH,KA
2012,2012,1963,49,M,BM,TH,KA
2012,2012,1993,19,F,BM,TH,KA
2012,2012,1996,16,M,BM,TH,KA
2012,2012,1975,37,M,BM,TH,KA
2012,2012,1987,25,F,BM,TH,KA
2012,2012,1977,35,M,BM,TH,KA
2012,2012,1980,32,F,BM,MY,CN
2012,2012,2008,4,F,BM,MY,CN
2012,2012,1985,27,F,BM,MY,CN
2012,2012,1989,23,M,BM,MY,CN
2012,2012,1974,38,M,BM,MY,CN
2012,2012,1971,41,M,BM,MY,CN
2012,2012,2001,11,M,BM,MY,CN
2012,2012,1983,28,M,BM,MY,CN
2012,2012,1973,39,M,BM,MY,KC
2012,2012,2005,7,M,BM,MY,KC
2012,2012,1991,21,M,BM,MY,CN
2012,2012,1973,39,M,BM,MY,BM
2012,2012,1989,23,M,BM,TH,KA
2012,2012,1974,38,M,BM,TH,KA
2012,2012,1979,33,F,BM,TH,KA
2012,2012,1994,18,F,BM,TH,KA
2012,2012,1996,16,F,BM,TH,KA
2012,2012,1999,13,F,BM,TH,KA
2012,2012,2002,10,M,BM,TH,KA
2012,2012,2009,3,F,BM,MY,MO
2012,2012,1983,29,M,BM,MY,MO
2012,2012,1981,31,M,BM,MY,KA
2012,2012,1990,23,F,BM,TH,KA
2012,2012,1991,21,M,BM,MY,CN
2012,2012,1993,20,M,BM,TH,KA
2012,2012,1970,43,M,BM,MY,BM
2012,2012,1996,16,F,BM,MY,BM
2012,2012,1998,14,M,BM,MY,BM
2012,2012,2001,11,F,BM,MY,BM
2012,2012,2004,8,M,BM,MY,BM
2012,2012,2006,6,M,BM,MY,BM
2012,2012,1992,20,F,BM,MY,BM
2012,2012,1995,17,M,BM,MY,BM
2012,2012,1967,45,F,BM,MY,BM
2012,2012,1972,40,M,BM,TH,KRI
2012,2012,1985,28,F,BM,TH,KRI
2012,2012,1997,16,F,BM,TH,KRI
2012,2012,1965,48,F,BM,MY,RG
2012,2012,1960,52,M,BM,TH,BM
2012,2012,1994,19,M,BM,TH,BM
2012,2012,1977,36,F,BM,TH,BM
2012,2012,1985,27,F,BM,MY,BM
2012,2012,1936,76,F,BO,RS,RS
2012,2012,1990,22,M,BT,NP,BT
2012,2012,1955,57,F,BT,NP,BT
2012,2012,1968,44,M,BT,BT,BT
2012,2012,1979,32,F,BT,BT,BT
2012,2012,1971,41,F,BT,BT,BT
2012,2012,1983,29,M,BT,NP,BT
2012,2012,1987,24,F,BT,NP,BT
2012,2012,1962,50,M,BT,NP,BT
2012,2012,1964,48,F,BT,NP,BT
2012,2012,1991,21,M,BT,NP,BT
2012,2012,1989,23,M,BT,NP,BT
2012,2011,1987,24,M,BT,NP,BT
2012,2011,1984,27,F,BT,NP,BT
2012,2011,1983,28,M,BT,NP,BT
2012,2011,1968,44,M,BT,NP,BT
2012,2011,1979,33,F,BT,NP,BT
2012,2011,1999,13,F,BT,NP,BT
2012,2011,1944,67,F,BT,NP,BT
2012,2011,1964,47,M,BT,NP,BT
2012,2011,1968,44,F,BT,NP,BT
2012,2011,1977,34,M,BT,NP,BT
2012,2011,1975,37,M,BT,NP,BT
2012,2011,1975,36,F,BT,NP,BT
2012,2011,1944,67,F,BT,NP,BT
2012,2011,1983,28,M,BT,NP,BT
2012,2011,1960,52,F,BT,NP,BT
2012,2011,1936,76,F,BT,NP,BT
2012,2011,1989,22,M,BT,NP,BT
2012,2011,1986,25,M,BT,NP,BT
2012,2011,1989,23,F,BT,NP,BT
2012,2011,1965,47,M,BT,NP,BT
2012,2011,1964,48,F,BT,NP,BT
2012,2011,1985,26,F,BT,NP,BT
2012,2011,1972,40,M,BT,NP,BT
2012,2011,1970,42,F,BT,NP,BT
2012,2011,1971,41,M,BT,NP,BT
2012,2011,1971,41,F,BT,NP,BT
2012,2011,1960,52,M,BT,NP,BT
2012,2011,1963,49,F,BT,NP,BT
2012,2011,1986,26,M,BT,NP,BT
2012,2011,1986,26,F,BT,NP,BT
2012,2011,1986,25,F,BT,NP,BT
2012,2011,1986,25,F,BT,NP,BT
2012,2011,1988,24,M,BT,NP,BT
2012,2011,1982,29,F,BT,NP,BT
2012,2011,1984,27,F,BT,NP,BT
2012,2011,2005,6,F,BT,NP,BT
2012,2011,1974,38,F,BT,NP,BT
2012,2012,1976,36,M,BT,NP,BT
2012,2012,1951,61,M,BT,NP,BT
2012,2012,1960,52,F,BT,NP,BT
2012,2012,1992,19,M,BT,NP,BT
2012,2012,1947,65,M,BT,NP,BT
2012,2012,1947,65,F,BT,NP,BT
2012,2012,1992,20,F,BT,NP,BT
2012,2012,1988,24,F,BT,NP,BT
2012,2012,1930,82,M,BT,NP,BT
2012,2012,1943,69,F,BT,NP,BT
2012,2012,1974,38,M,BT,NP,BT
2012,2012,1986,25,F,BT,NP,BT
2012,2012,1984,28,F,BT,NP,BT
2012,2012,1989,23,M,BT,NP,BT
2012,2012,1952,60,M,BT,NP,BT
2012,2012,1962,50,F,BT,NP,BT
2012,2012,1991,21,M,BT,NP,BT
2012,2012,1980,32,M,BT,NP,BT
2012,2012,1979,33,F,BT,NP,BT
2012,2012,1975,37,M,BT,NP,BT
2012,2012,1980,31,F,BT,NP,BT
2012,2012,1962,50,M,BT,NP,BT
2012,2012,1967,45,F,BT,NP,BT
2012,2012,1990,21,M,BT,NP,BT
2012,2012,1968,44,M,BT,NP,BT
2012,2012,1974,38,F,BT,NP,BT
2012,2012,1989,23,M,BT,NP,BT
2012,2012,1990,22,F,BT,NP,BT
2012,2012,1975,37,M,BT,NP,BT
2012,2012,1985,27,M,BT,NP,BT
2012,2012,1989,23,F,BT,NP,BT
2012,2012,1968,44,M,BT,NP,BT
2012,2012,1976,36,F,BT,NP,BT
2012,2012,1985,27,M,BT,NP,BT
2012,2012,1990,22,F,BT,NP,BT
2012,2012,1979,33,M,BT,NP,BT
2012,2012,1986,26,F,BT,NP,BT
2012,2012,1987,25,M,BT,NP,BT
2012,2012,1992,20,F,BT,NP,BT
2012,2012,1979,33,M,BT,NP,BT
2012,2012,1979,33,F,BT,NP,BT
2012,2012,1981,31,M,BT,NP,BT
2012,2012,1984,28,F,BT,NP,BT
2012,2012,1984,28,F,BT,NP,BT
2012,2012,1982,30,M,BT,NP,BT
2012,2012,1979,33,F,BT,NP,BT
2012,2012,1983,29,M,BT,NP,BT
2012,2012,1989,23,M,BT,NP,BT
2012,2012,1973,39,M,BT,NP,BT
2012,2012,1980,32,F,BT,NP,BT
2012,2012,1983,29,M,BT,NP,BT
2012,2012,1959,53,M,BT,NP,BT
2012,2012,1965,47,F,BT,NP,BT
2012,2012,1988,24,F,BT,NP,BT
2012,2012,1981,31,M,BT,NP,BT
2012,2012,1985,27,F,BT,NP,BT
2012,2012,1980,32,M,BT,NP,BT
2012,2012,1977,35,F,BT,NP,BT
2012,2012,1987,25,M,BT,NP,BT
2012,2012,1953,60,M,BT,NP,BT
2012,2012,1958,55,F,BT,NP,BT
2012,2012,1993,19,F,BT,NP,BT
2012,2012,1986,27,F,BT,NP,BT
2012,2012,1985,28,M,BT,NP,BT
2012,2012,1960,53,M,BT,NP,BT
2012,2012,1959,53,F,BT,NP,BT
2012,2012,1986,26,M,BT,NP,BT
2012,2012,1960,53,M,BT,NP,BT
2012,2012,1964,49,F,BT,NP,BT
2012,2012,1968,44,M,BT,NP,BT
2012,2012,1971,41,F,BT,NP,BT
2012,2012,1975,38,M,BT,NP,BT
2012,2012,1979,34,F,BT,NP,BT
2012,2012,1985,27,M,BT,NP,BT
2012,2012,1986,27,F,BT,NP,BT
2012,2012,1978,34,M,BT,MY,MO
2012,2012,1946,67,M,BT,NP,BT
2012,2012,1986,27,M,BT,NP,BT
2012,2012,1983,30,F,BT,NP,BT
2012,2012,1947,66,M,BT,NP,BT
2012,2012,1951,62,F,BT,NP,BT
2012,2012,1987,26,M,BT,NP,BT
2012,2012,1985,28,F,BT,NP,BT
2012,2012,1991,22,F,BT,NP,BT
2012,2012,1957,56,F,BT,NP,BT
2012,2012,1986,26,F,BT,NP,BT
2012,2012,2003,9,F,BT,NP,BT
2012,2012,2005,7,F,BT,NP,BT
2012,2012,1960,53,F,BT,NP,BT
2012,2012,1972,41,M,BT,NP,BT
2012,2012,1952,61,M,BT,NP,BT
2012,2012,1956,57,F,BT,NP,BT
2012,2012,1987,25,F,BT,NP,BT
2012,2012,1955,58,M,BT,NP,BT
2012,2012,1969,44,M,BT,NP,BT
2012,2012,1972,41,F,BT,NP,BT
2012,2012,1991,22,M,BT,NP,BT
2012,2012,1988,25,M,BT,NP,BT
2012,2012,1974,38,M,BT,NP,BT
2012,2012,1980,33,F,BT,NP,BT
2012,2012,1991,22,M,BT,NP,BT
2012,2012,1989,24,F,BT,NP,BT
2012,2012,1945,68,M,BT,NP,BT
2012,2012,1956,57,F,BT,NP,BT
2012,2012,1977,35,M,BT,NP,BT
2012,2012,1977,36,F,BT,NP,BT
2012,2012,1970,43,M,BT,NP,BT
2012,2012,1968,45,F,BT,NP,BT
2012,2012,1958,55,M,BT,NP,BT
2012,2012,1965,48,F,BT,NP,BT
2012,2012,1958,55,M,BT,NP,BT
2012,2012,1968,45,F,BT,NP,BT
2012,2012,1991,22,F,BT,NP,BT
2012,2012,1987,26,M,BT,NP,BT
2012,2012,1991,22,F,BT,NP,BT
2012,2012,1980,33,M,BT,NP,BT
2012,2012,1986,27,F,BT,NP,BT
2012,2012,2010,2,M,BT,NP,BT
2012,2012,1970,43,M,BT,NP,BT
2012,2012,1971,42,F,BT,NP,BT
2012,2012,1987,26,F,BT,NP,BT
2012,2012,1988,24,M,BT,NP,BT
2012,2011,1972,40,F,BY,MZ,BY
2012,2011,1972,39,M,CD,CD,CD
2012,2011,1972,39,M,CE,TH,CE
2012,2012,1971,41,M,CE,TH,CE
2012,2012,1975,37,F,CE,TH,CE
2012,2012,2000,12,F,CE,TH,CE
2012,2012,2003,9,F,CE,TH,CE
2012,2012,1968,44,M,CE,MY,CE
2012,2012,1968,44,F,CE,MY,CE
2012,2012,1991,21,F,CE,MY,CE
2012,2012,1992,20,F,CE,MY,CE
2012,2012,1996,16,M,CE,MY,CE
2012,2012,2003,9,M,CE,MY,CE
2012,2012,1990,21,M,CG,CG,CG
2012,2012,1991,20,F,CG,CG,DC
2012,2012,1977,35,M,CG,CG,CG
2012,2012,2004,8,F,CG,RW,CG
2012,2012,1980,32,F,CI,CI,CI
2012,2011,1997,15,M,CT,CM,CT
2012,2012,1982,30,F,CT,CM,CT
2012,2012,2000,12,F,CT,CM,CT
2012,2012,2004,8,M,CT,CM,CT
2012,2012,2007,5,M,CT,CM,CT
2012,2012,2009,3,F,CT,CM,CT
2012,2011,1969,42,F,CU,CU,CU
2012,2011,1965,46,M,CU,CU,CU
2012,2011,2005,7,M,CU,CU,CU
2012,2011,1997,15,F,CU,CU,CU
2012,2011,1985,27,F,CU,CU,CU
2012,2012,1982,30,F,CU,CU,CU
2012,2012,2008,3,M,CU,CU,CU
2012,2012,1986,26,M,CU,CU,CU
2012,2012,1989,23,M,CU,CU,CU
2012,2012,1972,40,M,CU,CU,CU
2012,2012,1986,26,M,CU,CU,CU
2012,2012,1983,29,M,CU,CU,CU
2012,2012,1978,34,F,CU,CU,CU
2012,2012,1970,42,F,CU,CU,CU
2012,2012,1995,17,F,CU,CU,CU
2012,2012,1999,13,F,CU,CU,CU
2012,2012,1988,24,M,CU,CU,CU
2012,2012,1988,24,M,CU,CU,CU
2012,2012,1991,21,F,CU,CU,CU
2012,2012,1990,22,F,CU,CU,CU
2012,2012,1994,18,F,DC,TU,DC
2012,2012,1995,16,F,DC,MA,DC
2012,2012,1987,25,F,DC,TZ,DC
2012,2012,1973,39,F,DC,TZ,DC
2012,2012,1948,64,M,DC,SF,DC
2012,2012,1975,37,F,DC,SF,DC
2012,2012,1996,16,F,DC,SF,DC
2012,2012,2002,10,M,DC,SF,DC
2012,2012,1970,42,F,DC,TZ,DC
2012,2012,1961,50,M,DC,TZ,DC
2012,2012,1991,20,F,DC,TZ,DC
2012,2012,1995,16,M,DC,TZ,DC
2012,2012,1997,15,M,DC,TZ,DC
2012,2012,1999,13,M,DC,TZ,DC
2012,2012,1966,46,F,DC,RW,DC
2012,2012,1992,20,M,DC,RW,DC
2012,2012,1997,15,M,DC,RW,DC
2012,2012,2006,5,M,DC,RW,DC
2012,2012,1999,13,M,DC,RW,DC
2012,2012,1998,14,M,DJ,SO,SO
2012,2012,2001,11,F,DJ,SO,SO
2012,2012,2003,9,M,DJ,SO,SO
2012,2012,2006,6,M,DJ,SO,SO
2012,2012,2009,3,M,DJ,SO,SO
2012,2012,1995,18,M,DJ,DJ,SO
2012,2012,1997,15,F,DJ,DJ,SO
2012,2012,1999,14,F,DJ,DJ,SO
2012,2012,2002,11,M,DJ,DJ,SO
2012,2012,2006,7,F,DJ,DJ,SO
2012,2012,2008,5,M,DJ,DJ,SO
2012,2012,2010,2,M,DJ,DJ,SO
2012,2012,1994,19,M,DJ,DJ,SO
2012,2012,1997,16,M,DJ,DJ,SO
2012,2012,2000,13,M,DJ,DJ,SO
2012,2012,2003,10,M,DJ,DJ,SO
2012,2012,2005,7,F,DJ,DJ,SO
2012,2012,2008,4,F,DJ,DJ,SO
2012,2012,2010,2,F,EG,EG,IZ
2012,2012,2006,6,M,EG,EG,IZ
2012,2011,1980,32,F,ER,ET,ER
2012,2011,2005,6,F,ER,ET,ER
2012,2011,2002,10,M,ER,ET,ER
2012,2011,2003,8,M,ER,ET,ER
2012,2011,1981,31,F,ER,ET,ER
2012,2011,1977,35,M,ER,ET,ER
2012,2012,1995,17,F,ER,ET,ER
2012,2012,1984,29,F,ER,ET,ER
2012,2012,2006,6,M,ER,ET,ER
2012,2012,2003,9,M,ER,ET,ER
2012,2011,1985,27,M,ET,ET,ER
2012,2011,1995,17,M,ET,ET,SO
2012,2011,1993,19,M,ET,ET,SO
2012,2011,2002,10,F,ET,ET,SO
2012,2011,1993,19,F,ET,ET,SO
2012,2011,1992,20,F,ET,ET,SO
2012,2011,1973,39,M,ET,ET,ER
2012,2011,1983,29,M,ET,ET,ER
2012,2012,1987,25,M,ET,ET,KM
2012,2012,1984,27,M,ET,ET,ER
2012,2012,1988,24,M,ET,ET,ER
2012,2012,1990,22,M,ET,SO,SO
2012,2012,1992,20,F,ET,ET,SO
2012,2012,1982,30,M,ET,SO,SO
2012,2012,1949,63,F,ET,SO,SO
2012,2012,2006,6,M,ET,ET,SO
2012,2012,1991,21,M,ET,ET,ER
2012,2012,1991,21,M,ET,ET,ER
2012,2012,1977,35,M,ET,ET,ER
2012,2012,1966,46,M,ET,ET,ER
2012,2012,1982,30,M,ET,ET,ER
2012,2012,1990,21,M,ET,ET,ER
2012,2012,1980,32,M,ET,ET,ER
2012,2012,1990,22,M,ET,ET,ER
2012,2012,1986,26,M,ET,ET,ER
2012,2012,1935,77,M,ET,ET,ER
2012,2012,1992,20,M,ET,ET,ER
2012,2012,1990,22,M,ET,ET,ER
2012,2012,1962,50,F,ET,ET,ET
2012,2012,2011,1,M,ET,ET,SO
2012,2012,2000,12,F,ET,ET,SO
2012,2012,2001,11,F,ET,ET,SO
2012,2012,2003,9,F,ET,ET,SO
2012,2012,2007,4,M,ET,ET,SO
2012,2012,2009,3,M,ET,ET,SO
2012,2012,2010,1,F,ET,ET,SO
2012,2012,1994,18,M,ET,ET,SO
2012,2012,1980,32,M,ET,ET,ER
2012,2012,1984,28,M,ET,ET,ER
2012,2012,1986,26,M,ET,ET,ER
2012,2012,1969,44,M,ET,ET,ER
2012,2012,2002,11,F,ET,ET,SO
2012,2012,2000,13,M,ET,ET,SO
2012,2012,1995,18,M,ET,ET,SO
2012,2012,1978,34,M,ET,ET,ER
2012,2012,1977,36,M,ET,ET,ER
2012,2012,1997,15,M,ET,ER,SO
2012,2012,1990,23,M,ET,ET,ER
2012,2012,1980,33,M,ET,ET,ER
2012,2012,1991,22,F,ET,ET,SO
2012,2012,1978,35,M,ET,ET,ER
2012,2012,2000,13,F,ET,ET,SO
2012,2012,2005,8,F,ET,ET,SO
2012,2012,2005,8,F,ET,ET,SO
2012,2012,2004,9,F,ET,ET,SO
2012,2012,1998,15,F,ET,ET,SO
2012,2012,1989,23,M,ET,ET,ER
2012,2012,1979,34,M,ET,ET,ER
2012,2012,1973,38,F,IR,TU,IR
2012,2012,1993,18,F,IR,TU,IR
2012,2012,1998,13,M,IR,TU,IR
2012,2012,1991,20,M,IR,TU,IR
2012,2012,1950,61,F,IR,TU,IR
2012,2012,1947,64,M,IR,TU,IR
2012,2012,1956,55,F,IR,TU,IR
2012,2012,1975,37,M,IR,TU,IR
2012,2012,1999,12,F,IR,TU,IR
2012,2012,1978,34,M,IR,TU,IR
2012,2011,1991,20,M,IR,TU,IR
2012,2011,1979,32,M,IR,TU,IR
2012,2011,1982,29,M,IR,TU,IR
2012,2011,1987,24,M,IR,TU,IR
2012,2011,1986,25,F,IR,TU,IR
2012,2011,1955,57,F,IR,TU,IR
2012,2011,1983,28,M,IR,TU,IR
2012,2011,1963,49,M,IR,TU,IR
2012,2011,1999,12,F,IR,TU,IR
2012,2011,2008,3,M,IR,TU,IR
2012,2011,1974,38,F,IR,TU,IR
2012,2011,1965,47,F,IR,TU,IR
2012,2011,1999,12,F,IR,TU,IR
2012,2011,1994,17,F,IR,TU,IR
2012,2011,1965,47,M,IR,TU,IR
2012,2011,2001,10,M,IR,TU,IR
2012,2011,1963,48,M,IR,TU,IR
2012,2011,1995,17,M,IR,TU,IR
2012,2011,1998,13,M,IR,TU,IR
2012,2011,1972,40,F,IR,TU,IR
2012,2011,1980,31,F,IR,TU,IR
2012,2011,1986,25,M,IR,TU,IR
2012,2011,1971,41,M,IR,TU,IR
2012,2011,2006,6,M,IR,TU,IR
2012,2011,1983,29,F,IR,TU,IR
2012,2011,1989,23,F,IR,TU,IR
2012,2011,1988,24,F,IR,TU,IR
2012,2011,1978,34,M,IR,TH,IR
2012,2011,1982,29,F,IR,TH,IR
2012,2011,2003,8,F,IR,TH,IR
2012,2012,1971,41,M,IR,KE,IR
2012,2012,1998,14,F,IR,KE,IR
2012,2012,2001,11,M,IR,KE,IR
2012,2012,1999,13,M,IR,LO,AF
2012,2012,2002,10,M,IR,LO,AF
2012,2012,1989,23,M,IR,TU,IR
2012,2012,1952,61,M,IR,TU,IR
2012,2012,1958,54,F,IR,TU,IR
2012,2011,1965,47,M,IZ,JO,IZ
2012,2011,1965,46,F,IZ,JO,IZ
2012,2011,1999,12,F,IZ,JO,IZ
2012,2011,2001,10,F,IZ,JO,IZ
2012,2011,2008,3,F,IZ,JO,IZ
2012,2011,1974,37,M,IZ,IZ,IZ
2012,2011,2008,3,F,IZ,IZ,IZ
2012,2011,1984,27,F,IZ,IZ,IZ
2012,2011,2010,1,M,IZ,IZ,IZ
2012,2012,2003,9,M,IZ,TU,IZ
2012,2012,1982,30,M,IZ,IZ,IZ
2012,2012,1969,42,M,IZ,TU,IZ
2012,2012,2007,5,M,IZ,TU,IZ
2012,2012,2001,10,M,IZ,TU,IZ
2012,2012,1975,37,F,IZ,TU,IZ
2012,2012,1958,54,F,IZ,SY,IZ
2012,2012,1996,16,M,IZ,SY,IZ
2012,2012,1999,13,F,IZ,SY,IZ
2012,2012,1964,48,M,IZ,SY,IZ
2012,2012,1994,18,M,IZ,SY,IZ
2012,2012,1969,43,M,IZ,TU,IZ
2012,2012,1973,39,F,IZ,TU,IZ
2012,2012,2001,11,M,IZ,TU,IZ
2012,2012,2002,10,F,IZ,TU,IZ
2012,2012,2004,7,F,IZ,TU,IZ
2012,2012,2007,4,F,IZ,TU,IZ
2012,2012,1992,19,M,IZ,TU,IZ
2012,2012,1978,34,M,IZ,TU,IZ
2012,2012,2009,2,F,IZ,JO,IZ
2012,2012,1972,40,M,IZ,JO,IZ
2012,2012,1980,32,F,IZ,JO,IZ
2012,2012,1999,12,F,IZ,JO,IZ
2012,2012,2004,8,M,IZ,JO,IZ
2012,2012,1959,53,M,IZ,JO,IZ
2012,2012,1974,38,M,IZ,EG,IZ
2012,2012,1977,35,F,IZ,EG,IZ
2012,2012,2002,10,M,IZ,EG,IZ
2012,2012,2000,11,F,IZ,EG,IZ
2012,2012,1964,48,M,IZ,TU,IZ
2012,2012,1991,21,M,IZ,TU,IZ
2012,2012,1992,20,F,IZ,TU,IZ
2012,2012,1987,24,F,IZ,TU,IZ
2012,2012,1968,44,M,IZ,TU,IZ
2012,2012,1968,44,F,IZ,TU,IZ
2012,2012,1988,23,M,IZ,TU,IZ
2012,2012,1981,31,M,IZ,JO,IZ
2012,2012,1990,22,F,IZ,EG,IZ
2012,2012,1960,52,M,IZ,EG,IZ
2012,2012,1965,47,F,IZ,EG,IZ
2012,2012,1983,29,M,IZ,IZ,IZ
2012,2012,1978,34,M,IZ,IZ,IZ
2012,2012,1988,24,F,IZ,TU,IZ
2012,2012,1993,19,M,IZ,TU,IZ
2012,2012,1986,25,M,IZ,IZ,IZ
2012,2012,1990,22,M,IZ,EG,IZ
2012,2012,1988,24,M,IZ,JO,IZ
2012,2012,1979,33,M,IZ,JO,IZ
2012,2012,1986,26,F,IZ,JO,IZ
2012,2012,2009,3,M,IZ,JO,IZ
2012,2012,2011,1,F,IZ,JO,IZ
2012,2012,1982,30,M,IZ,IZ,IZ
2012,2012,1991,21,F,IZ,IZ,IZ
2012,2012,2008,4,F,IZ,IZ,IZ
2012,2012,2009,3,F,IZ,IZ,IZ
2012,2012,2011,1,F,IZ,IZ,IZ
2012,2012,1976,36,M,IZ,EG,IZ
2012,2012,1958,54,M,IZ,IZ,IZ
2012,2012,1965,47,F,IZ,IZ,IZ
2012,2012,1991,21,M,IZ,IZ,IZ
2012,2012,1994,18,M,IZ,IZ,IZ
2012,2012,1997,15,M,IZ,IZ,IZ
2012,2012,2003,9,M,IZ,IZ,IZ
2012,2012,1970,42,M,IZ,JO,IZ
2012,2012,1993,19,M,IZ,JO,IZ
2012,2012,1995,17,M,IZ,JO,IZ
2012,2012,2000,12,M,IZ,JO,IZ
2012,2012,2003,9,M,IZ,JO,IZ
2012,2012,1993,19,F,IZ,JO,IZ
2012,2012,2009,2,M,IZ,JO,IZ
2012,2012,1984,28,M,IZ,TU,IZ
2012,2012,1986,26,M,IZ,TU,IZ
2012,2012,1972,40,F,IZ,TU,IZ
2012,2012,2002,10,M,IZ,TU,IZ
2012,2012,2003,9,M,IZ,TU,IZ
2012,2012,2006,6,F,IZ,TU,IZ
2012,2012,1979,33,M,IZ,JO,IZ
2012,2012,1982,30,F,IZ,JO,IZ
2012,2012,1967,45,F,IZ,TU,IZ
2012,2012,2006,6,F,IZ,TU,IZ
2012,2012,1952,60,M,IZ,TU,IZ
2012,2012,1985,27,M,IZ,IZ,IZ
2012,2012,1986,25,M,IZ,TU,IZ
2012,2012,1992,20,M,IZ,TU,IZ
2012,2012,1986,26,M,IZ,TU,IZ
2012,2012,1991,21,F,IZ,TU,IZ
2012,2012,1980,32,M,IZ,IZ,IZ
2012,2012,2011,1,F,IZ,IZ,IZ
2012,2012,1979,33,F,IZ,IZ,IZ
2012,2012,1945,67,M,IZ,EG,IZ
2012,2012,1943,69,F,IZ,EG,IZ
2012,2012,1987,26,M,IZ,IZ,IZ
2012,2012,1980,32,F,IZ,TS,IZ
2012,2012,1973,39,M,IZ,TS,IZ
2012,2012,2004,8,M,IZ,TS,IZ
2012,2012,1983,29,M,IZ,TU,IZ
2012,2012,1983,29,F,IZ,TU,IZ
2012,2012,2007,5,F,IZ,TU,IZ
2012,2012,2005,7,F,IZ,TU,IZ
2012,2012,1990,23,F,IZ,IZ,IZ
2012,2012,1983,29,M,IZ,IZ,IZ
2012,2012,1948,64,M,IZ,IZ,IZ
2012,2012,1958,55,F,IZ,IZ,IZ
2012,2012,1999,13,M,IZ,IZ,IZ
2012,2012,1935,77,F,IZ,IZ,IZ
2012,2012,1987,25,M,IZ,EG,IZ
2012,2012,1975,37,M,IZ,TU,IZ
2012,2012,1982,30,F,IZ,TU,IZ
2012,2012,2002,10,M,IZ,TU,IZ
2012,2012,2008,4,F,IZ,TU,IZ
2012,2012,1967,45,M,IZ,IZ,IZ
2012,2012,1999,13,F,IZ,IZ,IZ
2012,2012,2003,9,F,IZ,IZ,IZ
2012,2012,1995,17,M,IZ,IZ,IZ
2012,2012,1969,43,M,IZ,TU,IZ
2012,2012,1973,39,F,IZ,TU,IZ
2012,2012,2002,11,M,IZ,TU,IZ
2012,2012,1995,17,F,IZ,TU,IZ
2012,2012,1994,18,M,IZ,TU,IZ
2012,2012,2004,8,M,IZ,TU,IZ
2012,2012,1969,43,F,IZ,IZ,IZ
2012,2012,1985,27,M,IZ,TU,IZ
2012,2012,1984,28,F,IZ,TU,IZ
2012,2012,2010,2,F,IZ,TU,IZ
2012,2012,2011,1,F,IZ,TU,IZ
2012,2012,1980,32,M,IZ,MU,IZ
2012,2012,1985,27,F,IZ,MU,IZ
2012,2012,2008,4,F,IZ,MU,IZ
2012,2012,1983,29,F,IZ,SY,IZ
2012,2012,1988,25,M,IZ,TS,IZ
2012,2012,1968,44,F,IZ,TS,IZ
2012,2012,1992,21,M,IZ,TS,IZ
2012,2012,2007,5,F,IZ,TS,IZ
2012,2012,1959,53,M,IZ,EG,IZ
2012,2012,1993,19,M,IZ,EG,IZ
2012,2012,1950,63,M,IZ,EG,IZ
2012,2012,1993,20,M,IZ,IZ,IZ
2012,2012,1930,82,F,IZ,SY,IZ
2012,2012,1988,24,M,IZ,JO,IZ
2012,2012,1983,29,M,IZ,JO,IZ
2012,2012,1988,24,F,IZ,JO,IZ
2012,2012,1984,28,F,IZ,JO,IZ
2012,2012,1981,31,F,IZ,IZ,IZ
2012,2012,2005,7,M,IZ,IZ,IZ
2012,2012,2007,5,M,IZ,IZ,IZ
2012,2012,1988,24,F,IZ,JO,IZ
2012,2012,1958,54,M,IZ,SY,IZ
2012,2012,1980,32,M,IZ,IZ,IZ
2012,2012,2007,5,M,IZ,IZ,IZ
2012,2012,1983,29,M,IZ,IZ,IZ
2012,2012,1971,41,M,IZ,TU,IZ
2012,2012,1981,31,F,IZ,TU,IZ
2012,2012,2003,9,M,IZ,TU,IZ
2012,2012,2010,3,M,IZ,TU,IZ
2012,2012,1984,28,M,IZ,TU,IZ
2012,2012,1980,32,M,IZ,IZ,IZ
2012,2012,1980,32,F,IZ,IZ,IZ
